question,worker,answer
clueweb09-en0006-22-12900,w527,1
clueweb09-en0009-03-36671,w140,1
clueweb09-en0009-03-36671,w103,0
clueweb09-en0008-90-21681,w695,0
clueweb09-en0008-90-21681,w675,0
clueweb09-en0005-83-24222,w102,0
clueweb09-en0005-83-24222,w310,1
clueweb09-en0005-83-24220,w387,1
clueweb09-en0005-83-24220,w310,1
clueweb09-en0004-20-00104,w101,1
clueweb09-en0004-20-00104,w556,1
clueweb09-en0001-05-08174,w3,1
clueweb09-en0001-05-08174,w12,1
clueweb09-en0006-67-15564,w682,1
clueweb09-en0006-67-15564,w712,0
clueweb09-en0000-88-30125,w112,1
clueweb09-en0000-88-30125,w126,1
clueweb09-en0004-90-08043,w675,0
clueweb09-en0004-90-08043,w28,0
clueweb09-en0000-86-10398,w103,1
clueweb09-en0000-86-10398,w101,1
clueweb09-en0004-80-10414,w140,1
clueweb09-en0004-80-10414,w208,0
clueweb09-enwp02-11-01791,w280,1
clueweb09-enwp02-11-01791,w108,1
clueweb09-en0010-77-08144,w23,1
clueweb09-en0010-77-08144,w7,0
clueweb09-en0006-05-01992,w101,1
clueweb09-en0006-05-01992,w121,0
clueweb09-en0000-31-05721,w32,0
clueweb09-en0000-31-05721,w102,0
clueweb09-enwp01-18-03768,w236,0
clueweb09-enwp01-18-03768,w108,1
clueweb09-en0005-88-21683,w1,1
clueweb09-en0005-88-21683,w6,1
clueweb09-en0008-27-10033,w179,1
clueweb09-en0008-27-10033,w121,1
clueweb09-en0006-91-22079,w105,1
clueweb09-en0006-91-22079,w108,1
clueweb09-enwp02-23-08484,w101,1
clueweb09-enwp02-23-08484,w394,0
clueweb09-en0000-07-09403,w153,1
clueweb09-en0000-07-09403,w151,1
clueweb09-enwp03-38-09190,w305,0
clueweb09-enwp03-38-09190,w518,0
clueweb09-enwp01-52-04732,w592,0
clueweb09-enwp01-52-04732,w209,0
clueweb09-en0010-57-41240,w28,0
clueweb09-en0010-57-41240,w678,0
clueweb09-en0000-84-26730,w121,0
clueweb09-en0000-84-26730,w295,1
clueweb09-en0011-62-15163,w718,0
clueweb09-en0011-62-15163,w715,0
clueweb09-en0000-03-04947,w108,1
clueweb09-en0000-03-04947,w163,0
clueweb09-en0010-06-01703,w323,0
clueweb09-en0010-06-01703,w380,0
clueweb09-enwp00-17-19758,w488,1
clueweb09-enwp00-17-19758,w518,1
clueweb09-en0009-67-16186,w518,0
clueweb09-en0009-67-16186,w593,0
clueweb09-en0011-57-02219,w153,0
clueweb09-en0011-57-02219,w682,1
clueweb09-enwp00-62-20587,w2,0
clueweb09-enwp00-62-20587,w1,1
clueweb09-en0001-77-17376,w108,1
clueweb09-en0001-77-17376,w258,1
clueweb09-en0001-20-18030,w205,1
clueweb09-en0001-20-18030,w589,1
clueweb09-en0010-39-27223,w236,1
clueweb09-en0010-39-27223,w281,1
clueweb09-en0011-68-03252,w108,1
clueweb09-en0011-68-03252,w140,1
clueweb09-enwp00-44-16328,w197,1
clueweb09-enwp00-44-16328,w151,1
clueweb09-en0000-00-07701,w102,0
clueweb09-en0000-00-07701,w113,0
clueweb09-en0010-71-18145,w582,1
clueweb09-en0010-71-18145,w556,1
clueweb09-en0010-71-18146,w531,0
clueweb09-en0010-71-18146,w394,0
clueweb09-en0000-39-03212,w364,1
clueweb09-en0000-39-03212,w383,1
clueweb09-en0002-75-08164,w675,0
clueweb09-en0002-75-08164,w685,1
clueweb09-en0002-75-08165,w682,1
clueweb09-en0002-75-08165,w679,1
clueweb09-en0001-43-16563,w153,1
clueweb09-en0001-43-16563,w685,1
clueweb09-en0002-75-08167,w683,1
clueweb09-en0002-75-08167,w682,1
clueweb09-en0001-61-18875,w588,1
clueweb09-en0001-61-18875,w588,1
clueweb09-en0007-48-34343,w103,0
clueweb09-en0007-48-34343,w149,1
clueweb09-en0004-85-17613,w394,1
clueweb09-en0004-85-17613,w488,0
clueweb09-en0005-77-39181,w50,1
clueweb09-en0005-77-39181,w21,1
clueweb09-en0010-84-10303,w679,1
clueweb09-en0010-84-10303,w672,1
clueweb09-en0010-84-10306,w680,1
clueweb09-en0010-84-10306,w674,1
clueweb09-en0004-43-08259,w32,1
clueweb09-en0004-43-08259,w1,1
clueweb09-en0009-54-09314,w339,0
clueweb09-en0009-54-09314,w394,0
clueweb09-en0002-63-15509,w608,1
clueweb09-en0002-63-15509,w160,1
clueweb09-en0005-10-28605,w695,0
clueweb09-en0005-10-28605,w118,1
clueweb09-en0003-78-11260,w126,0
clueweb09-en0003-78-11260,w108,1
clueweb09-enwp01-72-05470,w493,1
clueweb09-enwp01-72-05470,w101,1
clueweb09-en0002-36-23823,w573,0
clueweb09-en0002-36-23823,w101,1
clueweb09-enwp03-01-04436,w7,1
clueweb09-enwp03-01-04436,w4,0
clueweb09-en0009-50-20411,w238,0
clueweb09-en0009-50-20411,w394,1
clueweb09-en0005-14-03205,w589,0
clueweb09-en0005-14-03205,w688,0
clueweb09-en0004-55-41172,w7,1
clueweb09-en0004-55-41172,w18,1
clueweb09-en0004-23-14746,w675,0
clueweb09-en0004-23-14746,w676,0
clueweb09-en0009-21-24608,w475,1
clueweb09-en0009-21-24608,w531,1
clueweb09-enwp00-65-00854,w153,1
clueweb09-enwp00-65-00854,w76,0
clueweb09-en0007-32-32256,w496,0
clueweb09-en0007-32-32256,w124,1
clueweb09-en0011-40-02146,w126,1
clueweb09-en0011-40-02146,w151,1
clueweb09-enwp00-42-02182,w124,1
clueweb09-enwp00-42-02182,w152,0
clueweb09-en0003-51-19695,w589,1
clueweb09-en0003-51-19695,w674,1
clueweb09-en0000-34-10154,w267,1
clueweb09-en0000-34-10154,w531,0
clueweb09-en0011-62-15548,w675,0
clueweb09-en0011-62-15548,w682,0
clueweb09-enwp00-45-10640,w518,1
clueweb09-enwp00-45-10640,w438,1
clueweb09-enwp00-45-10641,w394,0
clueweb09-enwp00-45-10641,w10,1
clueweb09-en0009-25-09766,w688,0
clueweb09-en0009-25-09766,w153,0
clueweb09-en0010-82-11538,w236,1
clueweb09-en0010-82-11538,w399,0
clueweb09-en0007-70-19573,w680,1
clueweb09-en0007-70-19573,w675,0
clueweb09-en0011-35-03831,w672,1
clueweb09-en0011-35-03831,w63,0
clueweb09-en0011-79-19932,w179,1
clueweb09-en0011-79-19932,w322,0
clueweb09-en0007-97-06226,w102,0
clueweb09-en0007-97-06226,w140,1
clueweb09-en0008-07-15236,w108,1
clueweb09-en0008-07-15236,w386,0
clueweb09-en0007-09-21389,w140,1
clueweb09-en0007-09-21389,w454,1
clueweb09-en0008-07-15234,w102,0
clueweb09-en0008-07-15234,w446,1
clueweb09-en0007-60-10594,w425,1
clueweb09-en0007-60-10594,w379,1
clueweb09-enwp01-67-09359,w108,1
clueweb09-enwp01-67-09359,w103,1
clueweb09-enwp01-67-09358,w116,1
clueweb09-enwp01-67-09358,w105,1
clueweb09-en0008-38-13152,w80,1
clueweb09-en0008-38-13152,w483,1
clueweb09-en0001-51-31321,w589,1
clueweb09-en0001-51-31321,w680,1
clueweb09-en0007-60-10593,w445,1
clueweb09-en0007-60-10593,w497,1
clueweb09-en0009-85-06314,w693,0
clueweb09-en0009-85-06314,w682,0
clueweb09-en0004-15-29122,w685,1
clueweb09-en0004-15-29122,w675,0
clueweb09-en0009-16-06751,w102,0
clueweb09-en0009-16-06751,w105,0
clueweb09-en0006-53-12449,w696,1
clueweb09-en0006-53-12449,w695,0
clueweb09-en0000-27-31626,w108,1
clueweb09-en0000-27-31626,w121,0
clueweb09-enwp01-20-18165,w101,1
clueweb09-enwp01-20-18165,w124,1
clueweb09-en0006-53-12445,w675,0
clueweb09-en0006-53-12445,w688,0
clueweb09-en0009-93-35410,w50,1
clueweb09-en0009-93-35410,w3,0
clueweb09-en0005-88-00575,w108,1
clueweb09-en0005-88-00575,w124,1
clueweb09-en0004-87-31076,w171,1
clueweb09-en0004-87-31076,w32,1
clueweb09-en0009-66-13807,w103,1
clueweb09-en0009-66-13807,w108,1
clueweb09-enwp01-08-24451,w675,0
clueweb09-enwp01-08-24451,w589,1
clueweb09-enwp01-90-05204,w108,1
clueweb09-enwp01-90-05204,w141,0
clueweb09-enwp02-29-03029,w233,0
clueweb09-enwp02-29-03029,w675,0
clueweb09-en0008-00-22209,w256,0
clueweb09-en0008-00-22209,w103,1
clueweb09-en0009-14-22333,w364,1
clueweb09-en0009-14-22333,w108,1
clueweb09-enwp00-80-03303,w101,1
clueweb09-enwp00-80-03303,w102,0
clueweb09-en0008-73-31521,w108,1
clueweb09-en0008-73-31521,w140,1
clueweb09-enwp00-49-22705,w209,0
clueweb09-enwp00-49-22705,w118,0
clueweb09-en0007-55-37551,w108,1
clueweb09-en0007-55-37551,w590,1
clueweb09-en0009-35-04160,w592,0
clueweb09-enwp01-91-17054,w101,1
clueweb09-enwp01-91-17054,w322,1
clueweb09-en0004-24-30892,w103,1
clueweb09-en0004-24-30892,w108,1
clueweb09-en0006-88-21995,w682,0
clueweb09-en0006-88-21995,w690,0
clueweb09-en0009-42-17189,w4,1
clueweb09-en0009-42-17189,w12,1
clueweb09-en0010-22-44362,w545,1
clueweb09-en0010-22-44362,w358,1
clueweb09-en0004-15-29239,w153,1
clueweb09-en0004-15-29239,w675,0
clueweb09-en0007-84-14960,w294,0
clueweb09-en0007-84-14960,w103,0
clueweb09-en0011-10-04757,w504,0
clueweb09-en0011-10-04757,w535,0
clueweb09-en0005-30-34425,w152,0
clueweb09-en0005-30-34425,w105,1
clueweb09-en0005-18-39445,w32,1
clueweb09-en0005-18-39445,w142,0
clueweb09-enwp01-81-21787,w343,0
clueweb09-enwp01-81-21787,w108,1
clueweb09-en0005-30-34421,w102,0
clueweb09-en0005-30-34421,w256,1
clueweb09-en0009-56-05147,w108,1
clueweb09-en0009-56-05147,w121,0
clueweb09-en0006-14-02852,w208,1
clueweb09-en0006-14-02852,w102,0
clueweb09-en0006-03-26795,w209,1
clueweb09-en0007-83-13434,w427,1
clueweb09-en0007-83-13434,w238,1
clueweb09-en0004-83-10140,w383,1
clueweb09-en0004-83-10140,w367,1
clueweb09-en0001-25-29321,w155,1
clueweb09-en0001-25-29321,w101,1
clueweb09-enwp01-60-23194,w102,0
clueweb09-enwp01-60-23194,w357,0
clueweb09-en0002-96-35733,w109,1
clueweb09-en0002-96-35733,w113,0
clueweb09-en0000-72-00590,w101,1
clueweb09-en0000-72-00590,w109,1
clueweb09-en0005-40-31351,w108,1
clueweb09-en0005-40-31351,w32,1
clueweb09-en0004-50-16430,w20,0
clueweb09-en0004-50-16430,w3,0
clueweb09-en0007-01-13970,w101,1
clueweb09-en0007-01-13970,w176,0
clueweb09-en0008-28-15858,w101,1
clueweb09-en0008-28-15858,w518,0
clueweb09-en0002-03-00296,w518,1
clueweb09-en0002-03-00296,w612,1
clueweb09-en0008-90-27276,w497,1
clueweb09-en0008-90-27276,w423,1
clueweb09-en0005-15-28880,w151,1
clueweb09-en0005-15-28880,w281,1
clueweb09-en0004-10-35360,w512,1
clueweb09-en0004-10-35360,w179,0
clueweb09-en0011-58-20029,w101,1
clueweb09-en0011-58-20029,w118,0
clueweb09-en0006-52-31651,w289,0
clueweb09-en0006-52-31651,w102,0
clueweb09-en0007-65-20572,w108,1
clueweb09-en0007-65-20572,w488,0
clueweb09-en0005-48-12989,w680,1
clueweb09-en0005-48-12989,w715,0
clueweb09-en0010-50-16267,w108,1
clueweb09-en0010-50-16267,w108,1
clueweb09-en0002-25-03260,w208,1
clueweb09-en0002-25-03260,w364,1
clueweb09-en0004-59-31989,w108,1
clueweb09-en0004-59-31989,w527,1
clueweb09-en0004-62-07237,w101,1
clueweb09-en0007-39-15865,w519,0
clueweb09-en0007-39-15865,w44,0
clueweb09-en0003-99-13686,w126,1
clueweb09-en0003-99-13686,w102,0
clueweb09-en0000-27-06774,w589,1
clueweb09-en0000-27-06774,w682,1
clueweb09-en0006-82-19950,w103,1
clueweb09-en0006-82-19950,w266,1
clueweb09-en0007-00-03241,w179,0
clueweb09-en0007-00-03241,w131,0
clueweb09-en0004-58-21308,w183,1
clueweb09-en0004-58-21308,w124,1
clueweb09-en0001-77-37128,w192,0
clueweb09-en0001-77-37128,w101,1
clueweb09-en0000-89-02519,w115,1
clueweb09-en0000-89-02519,w394,1
clueweb09-en0007-02-18256,w682,1
clueweb09-en0007-02-18256,w725,1
clueweb09-en0000-18-05785,w7,1
clueweb09-en0000-18-05785,w208,1
clueweb09-enwp01-77-17291,w679,0
clueweb09-enwp01-77-17291,w153,1
clueweb09-en0000-74-28164,w504,1
clueweb09-en0000-74-28164,w280,1
clueweb09-en0006-04-09594,w723,1
clueweb09-en0006-04-09594,w679,1
clueweb09-en0004-53-23270,w103,1
clueweb09-en0004-53-23270,w194,1
clueweb09-en0000-17-09041,w103,1
clueweb09-en0000-17-09041,w108,1
clueweb09-en0011-26-41543,w683,0
clueweb09-en0011-26-41543,w675,0
clueweb09-en0001-46-32018,w560,0
clueweb09-en0001-46-32018,w108,1
clueweb09-en0009-32-23238,w257,0
clueweb09-en0009-32-23238,w101,1
clueweb09-en0011-63-30698,w76,1
clueweb09-en0011-63-30698,w296,1
clueweb09-en0009-00-03577,w113,1
clueweb09-en0009-00-03577,w32,0
clueweb09-en0007-17-22971,w682,0
clueweb09-en0007-17-22971,w687,0
clueweb09-en0011-63-30696,w313,1
clueweb09-en0011-63-30696,w108,1
clueweb09-enwp01-63-11100,w236,0
clueweb09-enwp01-63-11100,w364,1
clueweb09-en0010-63-20075,w192,1
clueweb09-enwp02-26-00953,w403,1
clueweb09-enwp02-26-00953,w394,1
clueweb09-en0006-01-20538,w108,1
clueweb09-en0006-01-20538,w102,0
clueweb09-en0001-77-08789,w363,1
clueweb09-en0001-77-08789,w358,1
clueweb09-en0001-77-08788,w561,1
clueweb09-en0001-77-08788,w511,1
clueweb09-en0008-90-04089,w115,1
clueweb09-en0008-90-04089,w13,1
clueweb09-en0007-36-34046,w675,0
clueweb09-en0007-36-34046,w683,0
clueweb09-en0000-52-30841,w680,1
clueweb09-en0000-52-30841,w28,0
clueweb09-en0011-90-32119,w675,0
clueweb09-en0011-90-32119,w674,1
clueweb09-en0002-65-30347,w101,1
clueweb09-en0002-65-30347,w294,0
clueweb09-en0000-65-28628,w545,0
clueweb09-en0000-65-28628,w192,0
clueweb09-en0007-88-13626,w108,1
clueweb09-en0007-88-13626,w108,1
clueweb09-en0011-02-26038,w504,0
clueweb09-en0011-02-26038,w550,1
clueweb09-en0001-29-02064,w723,0
clueweb09-en0001-29-02064,w678,1
clueweb09-enwp01-12-21670,w431,1
clueweb09-enwp01-12-21670,w343,1
clueweb09-en0003-33-01004,w152,0
clueweb09-en0003-33-01004,w103,1
clueweb09-en0000-01-01942,w101,1
clueweb09-en0000-01-01942,w32,1
clueweb09-enwp02-22-19118,w187,1
clueweb09-enwp02-22-19118,w293,1
clueweb09-en0008-18-22404,w518,1
clueweb09-en0001-15-22359,w704,0
clueweb09-en0001-15-22359,w696,0
clueweb09-en0010-44-17745,w152,0
clueweb09-en0010-44-17745,w394,1
clueweb09-en0009-14-24268,w101,1
clueweb09-en0009-14-24268,w155,0
clueweb09-enwp00-23-18666,w219,0
clueweb09-enwp00-23-18666,w364,1
clueweb09-en0000-54-22341,w267,1
clueweb09-en0000-54-22341,w108,1
clueweb09-en0004-67-24057,w373,0
clueweb09-en0004-67-24057,w363,1
clueweb09-enwp00-68-15154,w127,1
clueweb09-enwp00-68-15154,w318,1
clueweb09-en0000-85-31762,w108,1
clueweb09-en0000-85-31762,w103,1
clueweb09-en0004-78-17981,w3,1
clueweb09-en0004-78-17981,w1,0
clueweb09-en0003-13-14574,w403,0
clueweb09-en0003-13-14574,w549,0
clueweb09-enwp01-80-18673,w103,1
clueweb09-enwp01-80-18673,w100,0
clueweb09-enwp01-80-18672,w102,0
clueweb09-enwp01-80-18672,w106,1
clueweb09-en0003-78-06505,w3,0
clueweb09-en0003-78-06505,w6,1
clueweb09-en0006-17-27543,w343,1
clueweb09-en0006-17-27543,w101,1
clueweb09-enwp02-23-17118,w103,1
clueweb09-enwp02-23-17118,w32,0
clueweb09-en0009-42-26513,w25,1
clueweb09-en0009-42-26513,w6,0
clueweb09-en0003-51-19571,w589,0
clueweb09-en0003-51-19571,w685,1
clueweb09-en0010-39-27629,w269,0
clueweb09-en0010-39-27629,w305,0
clueweb09-en0001-22-30481,w108,1
clueweb09-en0001-22-30481,w281,1
clueweb09-en0003-42-33914,w140,1
clueweb09-en0003-42-33914,w105,1
clueweb09-en0008-77-06647,w495,1
clueweb09-en0008-77-06647,w153,1
clueweb09-enwp00-27-13203,w615,1
clueweb09-en0006-72-10320,w108,1
clueweb09-en0006-72-10320,w121,0
clueweb09-en0011-83-25449,w103,1
clueweb09-en0011-83-25449,w502,0
clueweb09-en0004-30-25733,w344,1
clueweb09-en0004-30-25733,w518,1
clueweb09-en0005-33-15927,w101,1
clueweb09-en0002-56-29524,w471,1
clueweb09-en0002-56-29524,w484,1
clueweb09-en0005-75-15957,w103,1
clueweb09-en0005-75-15957,w281,0
clueweb09-en0000-67-15436,w103,1
clueweb09-en0000-67-15436,w108,1
clueweb09-en0000-28-15125,w394,1
clueweb09-en0000-28-15125,w275,0
clueweb09-en0001-24-29027,w1,1
clueweb09-en0001-24-29027,w50,1
clueweb09-enwp01-35-01035,w1,0
clueweb09-enwp01-35-01035,w3,1
clueweb09-en0004-56-11923,w160,1
clueweb09-en0004-56-11923,w124,1
clueweb09-enwp00-67-05672,w179,1
clueweb09-enwp00-67-05672,w32,1
clueweb09-enwp01-73-13252,w695,0
clueweb09-enwp01-73-13252,w682,0
clueweb09-en0002-47-04706,w102,0
clueweb09-en0002-47-04706,w105,1
clueweb09-en0005-23-17702,w108,1
clueweb09-en0005-23-17702,w105,1
clueweb09-en0009-60-35294,w696,1
clueweb09-en0009-60-35294,w153,0
clueweb09-en0004-19-02754,w158,0
clueweb09-en0004-19-02754,w124,1
clueweb09-en0003-67-03662,w496,0
clueweb09-en0003-67-03662,w479,0
clueweb09-en0008-25-05766,w281,1
clueweb09-en0008-25-05766,w124,1
clueweb09-en0007-01-41648,w101,1
clueweb09-en0007-01-41648,w102,0
clueweb09-enwp01-23-08760,w181,1
clueweb09-enwp01-23-08760,w102,0
clueweb09-en0008-86-24666,w385,1
clueweb09-en0008-86-24666,w711,0
clueweb09-en0007-77-15377,w589,1
clueweb09-en0007-77-15377,w208,1
clueweb09-en0007-49-03781,w131,1
clueweb09-en0007-49-03781,w547,1
clueweb09-en0004-84-04819,w101,1
clueweb09-en0004-84-04819,w658,0
clueweb09-en0005-39-02705,w101,1
clueweb09-en0005-39-02705,w108,1
clueweb09-en0001-25-05147,w49,1
clueweb09-en0001-25-05147,w3,1
clueweb09-en0001-59-04850,w127,1
clueweb09-en0001-59-04850,w124,0
clueweb09-en0007-79-39017,w103,1
clueweb09-en0007-79-39017,w140,1
clueweb09-enwp01-60-21228,w718,1
clueweb09-enwp01-60-21228,w691,1
clueweb09-enwp00-43-08715,w131,1
clueweb09-enwp00-43-08715,w185,0
clueweb09-enwp01-16-13350,w106,1
clueweb09-enwp01-16-13350,w101,1
clueweb09-en0006-94-17820,w56,0
clueweb09-en0006-94-17820,w16,1
clueweb09-en0004-00-36564,w121,0
clueweb09-en0004-00-36564,w275,1
clueweb09-en0002-48-21057,w308,1
clueweb09-en0002-48-21057,w680,1
clueweb09-en0002-48-21056,w63,1
clueweb09-en0002-48-21056,w63,1
clueweb09-en0002-48-21058,w679,1
clueweb09-en0002-48-21058,w588,1
clueweb09-en0007-40-06699,w556,0
clueweb09-en0007-40-06699,w578,0
clueweb09-en0000-01-24873,w102,0
clueweb09-en0000-01-24873,w101,1
clueweb09-enwp03-24-00073,w108,1
clueweb09-enwp03-24-00073,w287,1
clueweb09-enwp01-82-06823,w109,1
clueweb09-enwp01-82-06823,w243,1
clueweb09-en0002-61-19869,w177,0
clueweb09-en0002-61-19869,w101,1
clueweb09-en0005-52-09546,w6,1
clueweb09-en0005-52-09546,w4,1
clueweb09-en0010-73-31714,w101,1
clueweb09-en0010-73-31714,w124,1
clueweb09-en0009-01-40694,w736,0
clueweb09-en0009-01-40694,w589,0
clueweb09-en0011-31-05750,w102,0
clueweb09-en0011-31-05750,w121,1
clueweb09-en0006-55-23345,w112,1
clueweb09-en0006-55-23345,w102,0
clueweb09-en0008-33-03309,w124,1
clueweb09-en0008-33-03309,w32,0
clueweb09-en0010-77-08150,w3,1
clueweb09-en0010-77-08150,w8,1
clueweb09-enwp01-91-17064,w140,1
clueweb09-enwp01-91-17064,w108,1
clueweb09-en0000-09-01037,w108,1
clueweb09-en0000-09-01037,w278,1
clueweb09-en0010-33-20491,w140,1
clueweb09-en0010-33-20491,w185,0
clueweb09-en0010-33-20490,w140,1
clueweb09-en0010-33-20490,w140,1
clueweb09-en0000-62-08734,w589,1
clueweb09-en0000-62-08734,w75,1
clueweb09-en0004-97-22786,w475,0
clueweb09-en0004-97-22786,w108,1
clueweb09-en0009-65-38138,w589,1
clueweb09-en0009-65-38138,w679,0
clueweb09-en0000-04-01322,w25,1
clueweb09-en0000-04-01322,w158,0
clueweb09-en0004-74-21670,w126,0
clueweb09-en0004-74-21670,w170,0
clueweb09-en0004-90-08386,w121,0
clueweb09-en0004-90-08386,w102,0
clueweb09-en0011-89-23943,w153,1
clueweb09-en0011-89-23943,w715,1
clueweb09-en0009-02-06237,w103,1
clueweb09-en0009-02-06237,w269,1
clueweb09-en0002-74-03857,w76,0
clueweb09-en0002-74-03857,w196,0
clueweb09-en0003-82-29666,w109,1
clueweb09-en0003-82-29666,w151,1
clueweb09-en0005-36-45695,w475,0
clueweb09-en0005-36-45695,w518,0
clueweb09-en0000-98-16093,w116,1
clueweb09-en0000-98-16093,w101,1
clueweb09-en0002-36-07443,w689,0
clueweb09-en0002-36-07443,w589,1
clueweb09-en0005-73-38332,w236,0
clueweb09-en0005-73-38332,w108,1
clueweb09-en0004-12-26742,w209,0
clueweb09-en0004-12-26742,w108,1
clueweb09-en0005-84-24305,w267,0
clueweb09-en0005-84-24305,w28,0
clueweb09-en0003-94-25120,w63,0
clueweb09-en0003-94-25120,w592,0
clueweb09-en0006-01-23791,w141,1
clueweb09-en0006-01-23791,w102,0
clueweb09-en0011-55-10150,w515,1
clueweb09-en0011-55-10150,w339,1
clueweb09-en0011-58-18788,w493,1
clueweb09-en0011-58-18788,w32,0
clueweb09-en0000-01-12053,w8,0
clueweb09-en0000-01-12053,w3,0
clueweb09-en0000-01-12055,w68,1
clueweb09-en0000-01-12055,w1,1
clueweb09-enwp01-38-22194,w102,0
clueweb09-enwp01-38-22194,w100,1
clueweb09-enwp00-94-19062,w272,1
clueweb09-enwp00-94-19062,w496,1
clueweb09-en0001-86-30897,w63,1
clueweb09-en0001-86-30897,w6,1
clueweb09-en0003-26-19419,w187,0
clueweb09-en0003-26-19419,w102,0
clueweb09-en0002-02-25403,w236,1
clueweb09-en0002-02-25403,w140,1
clueweb09-en0009-14-22548,w493,1
clueweb09-en0009-14-22548,w364,1
clueweb09-en0001-64-06418,w488,0
clueweb09-en0001-64-06418,w488,1
clueweb09-en0001-47-11391,w101,1
clueweb09-en0001-64-06417,w108,1
clueweb09-en0001-64-06417,w519,1
clueweb09-en0000-93-05786,w504,1
clueweb09-en0000-93-05786,w205,1
clueweb09-enwp00-36-09002,w688,1
clueweb09-enwp00-36-09002,w675,0
clueweb09-en0006-70-33545,w25,1
clueweb09-en0006-70-33545,w113,1
clueweb09-en0003-84-02677,w140,1
clueweb09-en0003-84-02677,w197,1
clueweb09-en0005-88-11228,w153,1
clueweb09-en0005-88-11228,w675,0
clueweb09-enwp01-27-03240,w545,1
clueweb09-enwp01-27-03240,w623,1
clueweb09-en0006-01-15567,w13,1
clueweb09-en0006-01-15567,w519,1
clueweb09-en0003-29-29746,w330,0
clueweb09-en0003-29-29746,w1,0
clueweb09-en0010-69-11045,w158,0
clueweb09-en0010-69-11045,w589,0
clueweb09-en0006-01-15562,w475,1
clueweb09-en0006-01-15562,w101,1
clueweb09-en0001-77-17125,w108,1
clueweb09-en0001-77-17125,w195,1
clueweb09-en0001-14-05514,w101,1
clueweb09-enwp00-19-11267,w672,1
clueweb09-enwp00-19-11267,w683,1
clueweb09-en0003-44-13685,w756,1
clueweb09-en0003-44-13685,w48,1
clueweb09-en0003-37-09785,w32,1
clueweb09-en0003-37-09785,w108,1
clueweb09-en0009-73-33136,w197,1
clueweb09-en0009-73-33136,w278,1
clueweb09-en0009-73-33134,w108,1
clueweb09-en0009-73-33134,w287,1
clueweb09-en0008-99-35444,w127,1
clueweb09-en0008-99-35444,w102,0
clueweb09-en0009-73-33133,w151,1
clueweb09-en0009-73-33133,w243,1
clueweb09-en0007-99-37938,w519,1
clueweb09-en0007-99-37938,w108,1
clueweb09-en0010-22-16918,w108,1
clueweb09-en0010-22-16918,w305,0
clueweb09-en0006-88-08023,w682,1
clueweb09-en0006-88-08023,w682,1
clueweb09-en0006-88-08022,w688,1
clueweb09-en0006-88-08022,w717,1
clueweb09-en0006-88-08025,w685,1
clueweb09-en0006-88-08025,w685,1
clueweb09-en0006-88-08027,w675,0
clueweb09-en0006-88-08027,w695,0
clueweb09-en0009-20-23581,w205,1
clueweb09-en0009-20-23581,w675,0
clueweb09-en0006-88-08028,w48,1
clueweb09-en0006-88-08028,w688,1
clueweb09-en0003-52-21499,w102,0
clueweb09-en0003-52-21499,w108,1
clueweb09-en0009-43-09944,w577,0
clueweb09-en0009-43-09944,w394,0
clueweb09-en0011-77-34187,w105,1
